Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,User_ID,Item_ID,Month,Year
6453-1,2016-06-20,Harold Dahlen,"53-55 Liverpool St,Sydney",Sydney,NSW,Consumer,Tina Carlton,Low,Artisan 478 Labels,Technology,Small Box,Regular Air,23-06-2016,3.14,4.91,1.77,35.0,66.0,5%,3.32,52.64,0.5,63.94,459,67,Jun,2016
6453-1,2016-07-28,Nicole Brennan,"310 Wattle St,Ultimo",Sydney,NSW,Consumer,Aanya Zhang,High,Artisan 481 Labels,Technology,Small Box,Regular Air,30-07-2016,1.94,3.08,1.14,40.0,67.02,3%,0.0,68.98,0.99,69.14,770,70,Jul,2016
6455-1,2016-10-22,Todd Boyes,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Medium,Artisan 481 Labels,Technology,Small Box,Regular Air,24-10-2016,1.94,3.08,1.14,39.0,114.84,5%,8.04,106.8,0.99,107.3,1032,70,Oct,2016
6455-1,2016-10-25,Tanja Norvell,"541 Church St,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Medium,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Small Pack,Regular Air,27-10-2016,0.9,2.1,1.2,46.0,63.55,5%,2.61,62.9,0.7,63.54,1003,231,Oct,2016
6455-1,2017-02-04,Roland Black,"438 Victoria Avenue,Chatswood",Sydney,NSW,Home Office,Natasha Song,High,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Box,Regular Air,05-02-2017,178.83,415.88,237.05,11.0,1127.2,5%,40.89,1291.65,11.37,1268.33,894,145,Feb,2017
6455-1,2016-04-11,Corey Lock,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,Medium,"Wirebound Message Book, 4 per Page",Office Supplies,Wrap Bag,Express Air,12-04-2016,3.48,5.43,1.95,16.0,83.56,2%,4.52,74.47,0.95,85.64,237,254,Apr,2016
6455-1,2016-10-25,Caroline Jumper,"145 Ramsay St,Haberfield",Sydney,NSW,Consumer,Phoebe Gour,High,Sciths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,27-10-2016,1.18,1.88,0.7,43.0,69.3,3%,3.47,65.84,1.49,66.54,184,196,Oct,2016
6455-1,2016-09-20,Ashley Jarboe,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Medium,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,20-09-2016,8.92,29.74,20.82,19.0,930.64,0%,9.52,974.44,6.64,954.24,67,37,Sep,2016
6456-1,2016-03-06,Erica Smith,"1-2/299 Sussex St,Sydney",Sydney,NSW,Consumer,Aanya Zhang,Not Specified,Cando S750 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,11-03-2016,75.0,120.97,45.97,44.0,1899.6,1%,142.91,1647.65,26.3,1658.67,374,132,Mar,2016
6457-1,2016-10-30,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Medium,UGen Ultra Cordless Optical Suite,Office Supplies,Small Box,Regular Air,01-12-2016,54.52,100.97,46.45,11.0,2928.13,9%,146.41,2781.72,7.18,2788.9,823,249,Oct,2016
6458-1,2016-12-23,Gaorge Cnr Hugher,"501 George St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,25-12-2016,1.18,1.88,0.7,39.0,35.72,3%,2.14,33.58,1.49,35.07,411,211,Dec,2016
6458-1,2015-07-30,Keith Herrera,"120 Hardware St,Melbourne",Melbourne,VIC,Consumer,Connor Betts,High,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Box,Express Air,31-07-2015,13.88,22.38,8.5,42.0,404.75,10%,40.69,369.36,15.1,391.64,590,84,Jul,2015
6459-1,2016-10-23,Nicole Brennan,"310 Wattle St,Ultimo",Sydney,NSW,Corporate,Aanya Zhang,Low,Steady 52201 APSCO Electric Pencil Sharpener,Technology,Jumbo Drum,Delivery Truck,25-10-2016,16.8,40.97,24.17,50.0,1241.75,8%,0.0,1247.95,8.99,1248.96,770,225,Oct,2016
6459-1,2015-11-22,Ellis Ballard,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan 478 Labels,Office Supplies,Wrap Bag,Regular Air,23-11-2015,3.14,4.91,1.77,38.0,160.64,9%,3.61,158.93,0.5,159.69,360,67,Nov,2015
6459-1,2016-10-31,Roy Phan,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,High,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,01-11-2016,2.29,3.69,1.4,8.0,157.2,2%,1.32,147.3,0.5,147.4,900,72,Oct,2016
6460-1,2016-06-20,Harold Dahlen,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,Smiths File Caddy,Office Supplies,Small Box,Regular Air,20-06-2016,4.03,9.38,5.35,27.0,356.05,8%,3.36,327.85,7.28,330.96,459,209,Jun,2016
6460-1,2016-08-24,Kelly Williams,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,High,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Express Air,25-08-2016,4.46,10.89,6.43,3.0,326.7,8%,26.14,300.56,4.5,305.06,593,122,Aug,2016
6460-1,2016-03-05,Steven Cartwright,"531 King St,Newtown",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,09-03-2016,4.46,10.89,6.43,42.0,326.7,4%,26.18,300.56,4.5,305.06,971,122,Mar,2016
6460-1,2016-09-18,John Castell,"154 Castlereagh St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Critical,Beekin 6 Outlet Metallic Surge Strip,Technology,Small Box,Regular Air,18-09-2016,4.46,10.89,6.43,8.0,326.7,5%,26.14,300.56,4.5,305.06,525,122,Sep,2016
6460-1,2016-03-06,Cynthia Delaney,"1/160 Anzac Parade,Kensington",Sydney,NSW,Small Business,Natasha Song,Medium,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Wrap Bag,Regular Air,08-03-2016,4.46,10.89,6.43,39.0,326.7,8%,26.14,300.56,4.5,305.06,250,122,Mar,2016
6460-1,2016-10-28,Joni Sundaresam,"Tom Road & Weet, Melbourne",Sydney,NSW,Home Office,Phoebe Gour,Critical,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Pack,Regular Air,06-11-2016,4.46,10.89,6.43,43.0,326.7,5%,26.14,300.56,4.5,305.06,547,122,Oct,2016
6461-1,2016-11-27,Pauline Chand,"61 York St,Sydney",Sydney,NSW,Home Office,Leighton Forrest,High,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Regular Air,29-11-2016,377.99,599.99,222.0,3.0,3743.76,0%,149.75,2554.03,24.49,2659.71,827,168,Nov,2016
6462-1,2015-05-03,Suzanne McNair,"Crown Complex,Southbank",Melbourne,VIC,Small Business,Connor Betts,Low,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,05-05-2015,278.99,449.99,171.0,49.0,12149.75,5%,1291.96,11185.25,49.0,11194.51,986,131,May,2015
6463-1,2016-10-28,Logan Haushalter,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Critical,Smiths General Use 3-Ring Binders,Technology,Small Box,Regular Air,30-10-2016,1.18,1.88,0.7,2.0,75.6,2%,1.51,74.09,1.49,74.48,643,211,Oct,2016
6463-1,2016-10-05,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,Not Specified,Adesso Programmable 142-Key Keyboard,Technology,Small Pack,Regular Air,06-10-2016,32.02,152.48,120.46,21.0,2075.82,9%,23.17,2730.73,4.0,2757.25,363,30,Oct,2016
6463-1,2014-10-20,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Home Office,Connor Betts,High,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Regular Air,22-10-2014,377.99,599.99,222.0,30.0,15299.66,9%,305.99,14993.67,24.49,15042.67,422,168,Oct,2014
6464-1,2016-07-05,Denise Monton,"2/797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Samantha Chairs,Medium,Self-Adhesive Removable Labels,Office Supplies,Small Box,Regular Air,07-07-2016,1.98,3.15,1.17,23.0,152.8,7%,5.36,137.16,0.49,137.35,295,198,Jul,2016
6465-1,2013-10-29,Guy Armstrong,"6-8 O'Connell Street,Newtown",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,Steady Major Accent Highlighters,Office Supplies,Wrap Bag,Regular Air,30-10-2013,3.75,7.08,3.33,47.0,278.5,7%,0.0,277.02,2.35,177.4,457,234,Oct,2013
6465-1,2015-07-05,Larry Tron,"4A Lyons St,Strathfield",Sydney,NSW,Small Business,Tina Carlton,Medium,Steady Liquid Accent Tank-Style Highlighters,Technology,Small Box,Regular Air,07-07-2015,1.31,2.84,1.53,27.0,215.0,10%,6.16,110.89,0.93,113.89,608,233,Jul,2015
6467-1,2016-03-12,Andrew Allen,"2/797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Samantha Chairs,Low,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,17-03-2016,8.82,20.99,12.17,50.0,65.93,9%,0.67,64.33,4.81,65.23,33,10,Mar,2016
6467-1,2016-10-31,Roy Phan,"506 Swan Street,Richmond",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,01-11-2016,3.65,5.98,2.33,22.0,137.54,9%,1.38,136.16,1.49,137.65,900,85,Oct,2016
6467-1,2016-08-08,Michelle Arnett,"1-2/299 Sussex St,Sydney",Sydney,NSW,Corporate,Aanya Zhang,High,Smiths SlimLine Pencil Sharpener,Technology,Jumbo Drum,Delivery Truck,09-08-2016,4.79,11.97,7.18,8.0,176.26,9%,1.86,165.14,5.81,176.75,706,222,Aug,2016
6469-1,2016-10-31,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Consumer,Samantha Chairs,Medium,Binder Posts,Technology,Small Pack,Regular Air,03-11-2016,3.5,5.74,2.24,3.0,275.52,3%,13.78,261.74,5.01,266.75,428,124,Oct,2016
6469-1,2016-10-31,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Home Office,Samantha Chairs,Critical,Binder Posts,Office Supplies,Small Box,Regular Air,03-11-2016,3.5,5.74,2.24,43.0,275.52,3%,13.78,261.74,5.01,266.75,428,124,Oct,2016
6469-1,2016-10-31,George Zrebassa,"3 Orwell St,Potts Point",Sydney,NSW,Consumer,Leighton Forrest,Low,Binder Posts,Office Supplies,Wrap Bag,Regular Air,03-11-2016,3.5,5.74,2.24,23.0,275.52,9%,13.78,261.74,5.01,266.75,426,124,Oct,2016
6469-1,2016-10-31,Roy Phan,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Binder Posts,Office Supplies,Wrap Bag,Regular Air,01-11-2016,3.5,5.74,2.24,39.0,275.52,10%,13.78,261.74,5.01,266.75,900,124,Oct,2016
6471-1,2016-02-10,Roy Skaria,"2/797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Samantha Chairs,Critical,Apex Box Cutter Scissors,Office Supplies,Small Box,Regular Air,11-02-2016,4.19,10.23,6.04,24.0,198.4,2%,9.92,188.48,4.68,192.15,901,46,Feb,2016
6471-1,2014-05-02,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Critical,300 Series Non-Flip,Technology,Medium Box,Regular Air,03-05-2014,62.4,155.99,93.59,10.0,7719.04,0%,292.78,7516.38,8.08,6524.83,1080,20,May,2014
6471-1,2016-12-08,Erica Hernandez,"12 Princess Hwy,Sylvania",Sydney,NSW,Corporate,Nicholas Fernandes,High,Apex Forged Steel Scissors with Black Enamel Handles,Office Supplies,Small Pack,Regular Air,12-12-2016,4.1,9.31,5.21,10.0,206.61,1%,2.07,196.31,3.98,196.74,372,52,Dec,2016
6471-1,2016-10-31,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Corporate,Samantha Chairs,Medium,Adesso Programmable 142-Key Keyboard,Office Supplies,Small Box,Regular Air,03-11-2016,39.64,152.48,112.84,3.0,6792.32,3%,161.44,6507.84,6.5,6514.35,428,30,Oct,2016
6472-1,2016-05-31,Bill Donatelli,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Medium,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,03-06-2016,2.5,5.68,3.18,40.0,201.2,0%,8.06,193.52,3.6,196.72,116,55,May,2016
6472-1,2016-11-02,Liz Carlisle,"797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Phoebe Gour,High,Apex Straight Scissors,Office Supplies,Small Pack,Express Air,03-11-2016,5.19,12.98,7.79,11.0,193.12,3%,0.0,193.12,3.14,196.72,635,57,Nov,2016
6473-1,2017-01-03,Julia Barnett,"2a/285A Crown St,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,High,Adesso Programmable 142-Key Keyboard,Office Supplies,Wrap Bag,Regular Air,04-01-2017,32.02,152.48,120.46,35.0,7014.08,9%,280.56,6739.42,4.0,6547.33,558,30,Jan,2017
6473-1,2016-05-26,Carl Muray,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,High,Wirebound Voice Message Log Book,Technology,Small Box,Regular Air,26-05-2016,2.9,4.76,1.86,2.0,39.92,8%,2.93,36.06,0.88,38.53,166,255,May,2016
6473-1,2016-03-29,Sung Shariari,"6/15 Cross Street,Double Bay",Sydney,NSW,Corporate,Leighton Forrest,High,Steady 52201 APSCO Electric Pencil Sharpener,Office Supplies,Wrap Bag,Express Air,30-03-2016,16.8,40.97,24.17,50.0,1052.74,0%,38.16,1011.16,8.99,1027.3,978,225,Mar,2016
6474-1,2016-12-09,Guy Armstrong,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Express Air,10-12-2016,4.53,7.3,2.77,34.0,275.32,7%,24.77,261.95,7.72,278.92,455,44,Dec,2016
6475-1,2014-11-02,Lindsay Shagiari,"5/250 Old Northern Road ,Castle Hill",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,1726 Digital Answering Machine,Furniture,Small Pack,Regular Air,04-11-2014,8.82,20.99,12.17,10.0,91.68,1%,1.83,89.85,4.81,92.75,627,10,Nov,2014
6476-1,2013-10-28,Paul Prost,"120 Hardware St,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Critical,Adesso Programmable 142-Key Keyboard,Technology,Small Box,Regular Air,29-10-2013,39.64,152.48,112.84,42.0,6799.52,7%,314.98,6534.86,6.5,6514.35,824,30,Oct,2013
6477-1,2016-11-03,Sheri Gordon,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Consumer,Tina Carlton,Low,Artisan 48 Labels,Office Supplies,Wrap Bag,Regular Air,04-11-2016,3.84,6.3,2.46,28.0,220.5,6%,6.62,213.89,0.5,214.39,953,69,Nov,2016
6477-1,2016-10-01,David Flashing,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Consumer,Nicholas Fernandes,High,Apex Straight Scissors,Office Supplies,Wrap Bag,Regular Air,02-10-2016,5.19,12.98,7.79,46.0,730.16,0%,68.72,693.36,3.14,644.33,279,57,Oct,2016
6477-1,2017-02-02,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,High,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,03-02-2017,13.64,20.98,7.34,30.0,299.94,9%,23.97,275.31,1.49,293.26,878,106,Feb,2017
6477-1,2016-11-03,Sheri Gordon,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,High,Artisan 48 Labels,Technology,Small Box,Regular Air,04-11-2016,3.84,6.3,2.46,1.0,220.5,4%,6.62,213.89,0.5,214.39,953,69,Nov,2016
6478-1,2016-11-22,Becky Pak,"79 Elliott St,Balmain",Sydney,NSW,Small Business,Aanya Zhang,Critical,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Small Box,Regular Air,27-11-2016,1.3,2.88,1.58,34.0,56.8,9%,5.11,51.69,1.01,53.09,89,226,Nov,2016
6479-1,2016-02-13,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Consumer,Connor Betts,Low,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,16-02-2016,4.53,7.3,2.77,9.0,293.96,3%,25.95,264.03,7.72,276.25,841,44,Feb,2016
6479-1,2015-09-11,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Express Air,11-09-2015,1.6,2.62,1.02,30.0,283.84,3%,22.91,258.31,0.8,265.92,253,214,Sep,2015
6479-1,2016-05-02,Scott Cohen,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,03-05-2016,3.65,5.98,2.33,1.0,242.16,0%,26.25,255.86,1.49,265.37,939,85,May,2016
6479-1,2015-07-18,Lindsay Shagiari,"5/250 Old Northern Road ,Castle Hill",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,Wirebound Voice Message Log Book,Technology,Small Box,Regular Air,19-07-2015,2.9,4.76,1.86,39.0,16.79,0%,1.66,17.48,0.88,17.68,627,255,Jul,2015
6480-1,2016-04-23,Cindy Chapman,"73-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Pack,Regular Air,24-04-2016,8.92,29.74,20.82,34.0,925.94,4%,0.0,901.94,6.64,928.58,223,37,Apr,2016
6481-1,2016-06-03,Brad Eason,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Home Office,Nicholas Fernandes,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Express Air,04-06-2016,1.31,2.84,1.53,27.0,200.74,5%,2.02,103.62,0.93,197.32,131,233,Jun,2016
6481-1,2016-10-21,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Critical,Smiths File Caddy,Office Supplies,Small Box,Regular Air,23-10-2016,4.03,9.38,5.35,8.0,204.74,8%,8.04,216.3,7.28,234.09,806,209,Oct,2016
6481-1,2016-01-28,Maria Bertelson,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Low,Smiths Metal Binder Clips,Office Supplies,Small Box,Express Air,29-01-2016,1.6,2.62,1.02,18.0,119.24,9%,9.34,101.62,0.8,107.24,663,214,Jan,2016
6482-1,2016-11-08,Carol Triggs,"105 Pitt St,Sydney",Sydney,NSW,Corporate,Charlie Bui,High,"Creator Anti Dust Chalk, 12/Pack",Furniture,Small Pack,Regular Air,10-11-2016,1.09,1.82,0.73,1.0,72.8,10%,3.64,69.16,1.0,70.16,176,140,Nov,2016
6482-1,2016-12-10,Ken Lonsdale,"99 Lygon Street,East Brunswick",Melbourne,VIC,Home Office,Connor Betts,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,14-12-2016,3.65,5.98,2.33,47.0,144.5,10%,1.48,144.62,1.49,149.62,598,85,Dec,2016
6482-1,2016-11-09,Cassandra Brandow,"106 Ebley Street,Bondi Junction",Sydney,NSW,Corporate,Leighton Forrest,Critical,"Creator Anti Dust Chalk, 12/Pack",Office Supplies,Small Box,Express Air,03-11-2016,1.09,1.82,0.73,8.0,72.8,4%,3.64,69.16,1.0,70.16,185,140,Nov,2016
6482-1,2016-11-08,Luke Foster,"2-4 College Street, Darlinghurst",Sydney,NSW,Corporate,Nicholas Fernandes,High,"Creator Anti Dust Chalk, 12/Pack",Office Supplies,Wrap Bag,Regular Air,11-11-2016,1.09,1.82,0.73,36.0,72.8,9%,3.64,69.16,1.0,70.16,648,140,Nov,2016
6483-1,2015-11-17,Beth Fritzler,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,High,Binder Posts,Office Supplies,Wrap Bag,Regular Air,19-11-2015,3.5,5.74,2.24,27.0,46.6,7%,4.6,49.24,5.01,49.03,104,124,Nov,2015
6485-1,2016-07-25,Carlo Monton,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Low,Artisan Hanging File Binders,Technology,Jumbo Drum,Delivery Truck,27-07-2016,3.65,5.98,2.33,35.0,225.6,8%,2.29,213.51,1.49,221.52,167,85,Jul,2016
6485-1,2016-10-31,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Corporate,Samantha Chairs,High,Steady Major Accent Highlighters,Technology,Small Box,Regular Air,03-11-2016,3.75,7.08,3.33,36.0,205.91,0%,13.38,193.93,2.35,193.34,428,234,Oct,2016
6485-1,2016-09-14,Nathan Gelder,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Col-Erase Pencils with Erasers,Office Supplies,Small Box,Regular Air,16-09-2016,2.68,6.08,3.4,21.0,861.12,3%,26.25,705.39,1.17,713.38,758,133,Sep,2016
6485-1,2016-08-13,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,Artisan 48 Labels,Technology,Small Box,Regular Air,15-08-2016,3.84,6.3,2.46,29.0,1050.39,3%,112.0,1001.37,0.5,937.68,927,69,Aug,2016
6486-1,2016-11-17,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,19-11-2016,4.46,10.89,6.43,21.0,781.08,5%,70.3,710.88,4.5,723.17,924,122,Nov,2016
6486-1,2016-06-30,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,02-07-2016,4.79,11.97,7.18,11.0,205.22,4%,6.04,199.16,5.81,201.02,679,222,Jun,2016
6487-1,2016-11-08,Stephanie Ulpright,"541 Church St ,Richmond",Melbourne,VIC,Home Office,Yvette Biti,Critical,Smiths File Caddy,Office Supplies,Wrap Bag,Regular Air,08-11-2016,4.03,9.38,5.35,43.0,307.6,1%,20.36,305.06,7.28,305.06,965,209,Nov,2016
6488-1,2016-06-14,Vivek Grady,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Critical,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,14-06-2016,3.75,7.08,3.33,19.0,221.6,0%,2.24,221.56,2.35,226.66,1079,234,Jun,2016
6490-1,2015-11-11,Nora Price,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Small Business,Preston Senome,Low,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,13-11-2015,1.31,2.84,1.53,41.0,123.52,4%,3.15,123.73,0.93,126.93,785,233,Nov,2015
6493-1,2016-06-20,Harold Dahlen,"53-55 Liverpool St,Sydney",Sydney,NSW,Consumer,Tina Carlton,Low,Binder Posts,Office Supplies,Small Pack,Regular Air,20-06-2016,3.5,5.74,2.24,22.0,78.6,10%,3.93,74.97,5.01,75.68,459,124,Jun,2016
6493-1,2016-11-22,Patrick ODonnell,"21 Wentworth St,Parramatta",Sydney,NSW,Small Business,Aanya Zhang,Critical,Smiths Bulldog Clip,Technology,Small Box,Regular Air,24-11-2016,2.31,3.78,1.47,28.0,56.8,4%,5.11,51.69,0.71,53.08,817,204,Nov,2016
6493-1,2015-05-19,Carlos Meador,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Smiths Paper Clips,Furniture,Small Pack,Regular Air,20-05-2015,1.53,2.47,0.94,21.0,30.62,3%,2.03,182.53,1.02,184.98,170,215,May,2015
6493-1,2016-11-16,Jonathan Doherty,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Small Box,Regular Air,16-11-2016,2.29,3.58,1.29,41.0,114.56,8%,10.31,104.25,1.63,105.88,540,183,Nov,2016
6493-1,2015-03-24,Astrea Jones,"485 Crown St,Surry Hills",Sydney,NSW,Consumer,Leighton Forrest,Low,Smiths Colored Interoffice Envelopes,Office Supplies,Small Box,Regular Air,26-03-2015,19.83,30.98,11.15,49.0,1331.81,9%,12.73,1243.39,19.51,1259.68,69,206,Mar,2015
6494-1,2016-09-26,Christopher Martinez,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Low,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Regular Air,27-09-2016,4.59,7.28,2.69,38.0,559.48,2%,35.33,511.39,11.15,532.69,208,36,Sep,2016
6495-1,2016-08-24,Jasper Cacioppo,"333-339 Enmore Rd,Marrickville",Sydney,NSW,Small Business,Preston Senome,Not Specified,Office Shears by Apex,Furniture,Large Box,Regular Air,02-09-2016,0.94,2.08,1.14,35.0,67.92,1%,7.34,61.66,2.56,68.46,489,185,Aug,2016
6495-1,2013-07-24,Karl Brown,"470 Anzac Parade,Kingsford",Sydney,NSW,Corporate,Tina Carlton,High,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Regular Air,26-07-2013,2.98,5.84,2.86,43.0,92.36,8%,3.87,98.76,0.83,92.83,578,99,Jul,2013
6495-1,2016-05-19,Hunter Glantz,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Not Specified,OIC Bulk Pack Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,20-05-2016,3.95,6.08,2.13,15.0,81.35,0%,4.65,74.93,1.82,75.28,473,182,May,2016
6495-1,2016-07-03,Philip Fox,"73 York St,Sydney",Sydney,NSW,Consumer,Tina Carlton,Not Specified,Office Shears by Apex,Office Supplies,Small Box,Regular Air,05-07-2016,0.94,2.08,1.14,40.0,90.56,0%,7.24,88.36,2.56,88.36,852,185,Jul,2016
6495-1,2015-05-10,Nat Carroll,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Medium,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,15-05-2015,8.82,20.99,12.17,22.0,504.8,2%,200.79,480.48,4.81,482.37,753,10,May,2015
6496-1,2016-09-15,Brooke Gillingham,"21 Wentworth St,Parramatta",Sydney,NSW,Home Office,Aanya Zhang,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,16-09-2016,4.46,10.89,6.43,34.0,781.08,7%,70.3,710.78,4.5,723.17,153,122,Sep,2016
